Date	Time	ElapsedMicrosecs	WeightFromScale [g]
2023-08-01	14:11:55	5308074	120.3790
2023-08-01	14:11:55	5314416	120.3790
2023-08-01	14:11:56	5321712	120.3790
2023-08-01	14:11:56	5326987	120.3790
2023-08-01	14:11:56	5331071	120.3790
2023-08-01	14:11:56	5343585	120.3790
2023-08-01	14:11:56	5349773	120.3790
2023-08-01	14:11:56	5357363	120.3790
2023-08-01	14:11:56	5385895	120.3790
2023-08-01	14:11:56	5390399	120.3790
2023-08-01	14:11:56	5400809	120.3790
2023-08-01	14:11:56	5405334	120.3790
2023-08-01	14:11:56	5421971	120.3790
2023-08-01	14:11:56	5431387	120.3790
2023-08-01	14:11:56	5434704	120.3790
2023-08-01	14:11:56	5437686	120.3790
2023-08-01	14:11:56	5442934	120.3790
2023-08-01	14:11:56	5455947	120.3790
2023-08-01	14:11:56	5466627	120.3790
2023-08-01	14:11:56	5472214	120.3790
2023-08-01	14:11:56	5480414	120.3790
2023-08-01	14:11:56	5487418	120.3790
2023-08-01	14:11:56	5492917	120.3790
2023-08-01	14:11:56	5505652	120.3790
2023-08-01	14:11:56	5516866	120.3790
2023-08-01	14:11:56	5523927	120.3790
2023-08-01	14:11:56	5534035	120.3790
2023-08-01	14:11:56	5540558	120.3790
2023-08-01	14:11:56	5549104	120.3790
2023-08-01	14:11:56	5555702	120.3790
2023-08-01	14:11:56	5561743	120.3790
2023-08-01	14:11:56	5569214	120.3790
2023-08-01	14:11:56	5578760	120.3790
2023-08-01	14:11:56	5586168	120.3790
2023-08-01	14:11:56	5592823	120.3790
2023-08-01	14:11:56	5599206	120.3790
2023-08-01	14:11:56	5606729	120.3790
2023-08-01	14:11:56	5612923	120.3790
2023-08-01	14:11:56	5620842	120.3790
2023-08-01	14:11:56	5629984	120.3790
2023-08-01	14:11:56	5635925	120.3790
2023-08-01	14:11:56	5640960	120.3790
2023-08-01	14:11:56	5647366	120.3790
2023-08-01	14:11:56	5653715	120.3790
2023-08-01	14:11:56	5660231	120.3790
2023-08-01	14:11:56	5669048	120.3790
2023-08-01	14:11:56	5675837	120.3790
2023-08-01	14:11:56	5682567	120.3790
2023-08-01	14:11:56	5690465	120.3790
2023-08-01	14:11:56	5698487	120.3790
2023-08-01	14:11:56	5705614	120.3790
2023-08-01	14:11:56	5712334	120.3790
2023-08-01	14:11:56	5717741	120.3790
2023-08-01	14:11:56	5723855	120.3790
2023-08-01	14:11:56	5732131	120.3790
2023-08-01	14:11:56	5737871	120.3790
2023-08-01	14:11:56	5743840	120.3790
2023-08-01	14:11:56	5753467	120.3790
2023-08-01	14:11:56	5760939	120.3790
2023-08-01	14:11:56	5769271	120.3790
2023-08-01	14:11:56	5776244	120.3790
2023-08-01	14:11:56	5781395	120.3790
2023-08-01	14:11:56	5786135	120.3790
2023-08-01	14:11:56	5792366	120.3790
2023-08-01	14:11:56	5798254	120.3790
2023-08-01	14:11:56	5805316	120.3790
2023-08-01	14:11:56	5811763	120.3790
2023-08-01	14:11:56	5818399	120.3790
2023-08-01	14:11:56	5824985	120.3790
2023-08-01	14:11:56	5831365	120.3790
2023-08-01	14:11:56	5839241	120.3790
2023-08-01	14:11:56	5851210	120.3790
2023-08-01	14:11:56	5857788	120.3790
2023-08-01	14:11:56	5863991	120.3790
2023-08-01	14:11:56	5866525	120.3790
2023-08-01	14:11:56	5868913	120.3790
2023-08-01	14:11:56	5873029	120.3790
2023-08-01	14:11:56	5883804	120.3790
2023-08-01	14:11:56	5895004	120.3790
2023-08-01	14:11:56	5899932	120.3790
2023-08-01	14:11:56	5907320	120.3790
2023-08-01	14:11:56	5914140	120.3790
2023-08-01	14:11:56	5921115	120.3790
2023-08-01	14:11:56	5927405	120.3790
2023-08-01	14:11:56	5933321	120.3790
2023-08-01	14:11:56	5938894	120.3790
2023-08-01	14:11:56	5946654	120.3790
2023-08-01	14:11:56	5954400	120.3790
2023-08-01	14:11:56	5960226	120.3790
2023-08-01	14:11:56	5965713	120.3790
2023-08-01	14:11:56	5970596	120.3790
2023-08-01	14:11:56	5978652	120.3790
2023-08-01	14:11:56	5986483	120.3790
2023-08-01	14:11:56	6002626	120.3790
2023-08-01	14:11:56	6007328	120.3790
2023-08-01	14:11:56	6013623	120.3790
2023-08-01	14:11:56	6017854	120.3790
2023-08-01	14:11:56	6022966	120.3790
2023-08-01	14:11:56	6035482	120.3790
2023-08-01	14:11:56	6039626	120.3790
2023-08-01	14:11:56	6045904	120.3790
2023-08-01	14:11:56	6055292	120.3790
2023-08-01	14:11:56	6060933	120.3790
2023-08-01	14:11:56	6065463	120.3790
2023-08-01	14:11:56	6070554	120.3790
2023-08-01	14:11:56	6085966	120.3790
2023-08-01	14:11:56	6092306	120.3790
2023-08-01	14:11:56	6098741	120.3790
2023-08-01	14:11:56	6105340	120.3790
2023-08-01	14:11:56	6112255	120.3790
2023-08-01	14:11:56	6117768	120.3790
2023-08-01	14:11:56	6122473	120.3790
2023-08-01	14:11:56	6128824	120.3790
2023-08-01	14:11:56	6132913	120.3790
2023-08-01	14:11:56	6137391	120.3790
2023-08-01	14:11:56	6150614	120.3790
2023-08-01	14:11:56	6154687	120.3790
2023-08-01	14:11:56	6160124	120.3790
2023-08-01	14:11:56	6164368	120.3790
2023-08-01	14:11:56	6168677	120.3790
2023-08-01	14:11:56	6177424	120.3790
2023-08-01	14:11:56	6187220	120.3790
2023-08-01	14:11:56	6194839	120.3790
2023-08-01	14:11:56	6205080	120.3790
2023-08-01	14:11:56	6213609	120.3790
2023-08-01	14:11:56	6217725	120.3790
2023-08-01	14:11:56	6225874	120.3790
2023-08-01	14:11:56	6228416	120.3790
2023-08-01	14:11:56	6240942	120.3790
2023-08-01	14:11:56	6248544	120.3790
2023-08-01	14:11:56	6260511	120.3790
2023-08-01	14:11:56	6267737	120.3790
2023-08-01	14:11:56	6282104	120.3790
2023-08-01	14:11:56	6290986	120.3790
2023-08-01	14:11:56	6296790	120.3790
2023-08-01	14:11:56	6303558	120.3790
2023-08-01	14:11:56	6310007	120.3790
2023-08-01	14:11:57	6316230	120.3790
2023-08-01	14:11:57	6326291	120.3790
2023-08-01	14:11:57	6332947	120.3790
2023-08-01	14:11:57	6340335	120.3790
2023-08-01	14:11:57	6357671	120.3790
2023-08-01	14:11:57	6365422	120.3790
2023-08-01	14:11:57	6373150	120.3790
2023-08-01	14:11:57	6379549	120.3790
2023-08-01	14:11:57	6389154	120.3790
2023-08-01	14:11:57	6399390	120.3790
2023-08-01	14:11:57	6410349	120.3790
2023-08-01	14:11:57	6417452	120.3790
2023-08-01	14:11:57	6424421	120.3790
2023-08-01	14:11:57	6431257	120.3790
2023-08-01	14:11:57	6437178	120.3790
2023-08-01	14:11:57	6443552	120.3790
2023-08-01	14:11:57	6450521	120.3790
2023-08-01	14:11:57	6458154	120.3790
2023-08-01	14:11:57	6464303	120.3790
2023-08-01	14:11:57	6468629	120.3790
2023-08-01	14:11:57	6473061	120.3790
2023-08-01	14:11:57	6477757	120.3790
2023-08-01	14:11:57	6483143	120.3790
2023-08-01	14:11:57	6487955	120.3790
2023-08-01	14:11:57	6493624	120.3790
2023-08-01	14:11:57	6498971	120.3790
2023-08-01	14:11:57	6503873	120.3790
2023-08-01	14:11:57	6510777	120.3790
2023-08-01	14:11:57	6516967	120.3790
2023-08-01	14:11:57	6522154	120.3790
2023-08-01	14:11:57	6539987	120.3790
2023-08-01	14:11:57	6549576	120.3790
2023-08-01	14:11:57	6562389	120.3790
2023-08-01	14:11:57	6567137	120.3790
2023-08-01	14:11:57	6586706	120.3790
2023-08-01	14:11:57	6599843	120.3790
2023-08-01	14:11:57	6602710	120.3790
2023-08-01	14:11:57	6612749	120.3790
2023-08-01	14:11:57	6621737	120.3790
2023-08-01	14:11:57	6644908	120.3790
2023-08-01	14:11:57	6671128	120.3790
2023-08-01	14:11:57	6687133	120.3790
2023-08-01	14:11:57	6689621	120.3790
2023-08-01	14:11:57	6699645	120.3790
2023-08-01	14:11:57	6712610	120.3790
2023-08-01	14:11:57	6723277	120.3790
2023-08-01	14:11:57	6737360	120.3790
2023-08-01	14:11:57	6742645	120.3790
2023-08-01	14:11:57	6759044	120.3790
2023-08-01	14:11:57	6763587	120.3790
2023-08-01	14:11:57	6781099	120.3790
2023-08-01	14:11:57	6786965	120.3790
2023-08-01	14:11:57	6799333	120.3790
2023-08-01	14:11:57	6815095	120.3790
2023-08-01	14:11:57	6823623	120.3790
2023-08-01	14:11:57	6831540	120.3790
2023-08-01	14:11:57	6838536	120.3790
2023-08-01	14:11:57	6847599	120.3790
2023-08-01	14:11:57	6857446	120.3790
2023-08-01	14:11:57	6866981	120.3790
2023-08-01	14:11:57	6873366	120.3790
2023-08-01	14:11:57	6880250	120.3790
2023-08-01	14:11:57	6886579	120.3790
2023-08-01	14:11:57	6894042	120.3790
2023-08-01	14:11:57	6901532	120.3790
2023-08-01	14:11:57	6921968	120.3790
2023-08-01	14:11:57	6936106	120.3790
2023-08-01	14:11:57	6952993	120.3790
2023-08-01	14:11:57	6955524	120.3790
2023-08-01	14:11:57	6957933	120.3790
2023-08-01	14:11:57	6960347	120.3790
2023-08-01	14:11:57	6963036	120.3790
2023-08-01	14:11:57	6971798	120.3790
2023-08-01	14:11:57	6999966	120.3790
2023-08-01	14:11:57	7020619	120.3790
2023-08-01	14:11:57	7028848	120.3790
2023-08-01	14:11:57	7045511	120.3790
2023-08-01	14:11:57	7079710	120.3790
2023-08-01	14:11:57	7089212	120.3790
2023-08-01	14:11:57	7099329	120.3790
2023-08-01	14:11:57	7110231	120.3790
2023-08-01	14:11:57	7114891	120.3790
2023-08-01	14:11:57	7119708	120.3790
2023-08-01	14:11:57	7125721	120.3790
2023-08-01	14:11:57	7147268	120.3790
2023-08-01	14:11:57	7156738	120.3790
2023-08-01	14:11:57	7165494	120.3790
2023-08-01	14:11:57	7172495	120.3790
2023-08-01	14:11:57	7177482	120.3790
2023-08-01	14:11:57	7200797	120.3790
2023-08-01	14:11:57	7209676	120.3790
2023-08-01	14:11:57	7217447	120.3790
2023-08-01	14:11:57	7241935	120.3790
2023-08-01	14:11:57	7250496	120.3790
2023-08-01	14:11:57	7258192	120.3790
2023-08-01	14:11:57	7265028	120.3790
2023-08-01	14:11:57	7269729	120.3790
2023-08-01	14:11:57	7274597	120.3790
2023-08-01	14:11:57	7279758	120.3790
2023-08-01	14:11:57	7285835	120.3790
2023-08-01	14:11:57	7306716	120.3790
2023-08-01	14:11:58	7321187	120.3790
2023-08-01	14:11:58	7341600	120.3790
2023-08-01	14:11:58	7344413	120.3790
2023-08-01	14:11:58	7357963	120.3790
2023-08-01	14:11:58	7363951	120.3790
2023-08-01	14:11:58	7369386	120.3790
2023-08-01	14:11:58	7378512	120.3790
2023-08-01	14:11:58	7385896	120.3790
2023-08-01	14:11:58	7391670	120.3790
2023-08-01	14:11:58	7397181	120.3790
2023-08-01	14:11:58	7403801	120.3790
2023-08-01	14:11:58	7410807	120.3790
2023-08-01	14:11:58	7416932	120.3790
2023-08-01	14:11:58	7422476	120.3790
2023-08-01	14:11:58	7428921	120.3790
2023-08-01	14:11:58	7431828	120.3790
2023-08-01	14:11:58	7437702	120.3790
2023-08-01	14:11:58	7446352	120.3790
2023-08-01	14:11:58	7450425	120.3790
2023-08-01	14:11:58	7455280	120.3790
2023-08-01	14:11:58	7463451	120.3790
2023-08-01	14:11:58	7468305	120.3790
2023-08-01	14:11:58	7475646	120.3790
2023-08-01	14:11:58	7482342	120.3790
2023-08-01	14:11:58	7489376	120.3790
2023-08-01	14:11:58	7498398	120.3790
2023-08-01	14:11:58	7502129	120.3790
2023-08-01	14:11:58	7505887	120.3790
2023-08-01	14:11:58	7510541	120.3790
2023-08-01	14:11:58	7514952	120.3790
2023-08-01	14:11:58	7519484	120.3790
2023-08-01	14:11:58	7526156	120.3790
2023-08-01	14:11:58	7530580	120.3790
2023-08-01	14:11:58	7536525	120.3790
2023-08-01	14:11:58	7544089	120.3790
2023-08-01	14:11:58	7549297	120.3790
2023-08-01	14:11:58	7553535	120.3790
2023-08-01	14:11:58	7557167	120.3790
2023-08-01	14:11:58	7562824	120.3790
2023-08-01	14:11:58	7566920	120.3790
2023-08-01	14:11:58	7572390	120.3790
2023-08-01	14:11:58	7581780	120.3790
2023-08-01	14:11:58	7593155	120.3790
2023-08-01	14:11:58	7595893	120.3790
2023-08-01	14:11:58	7598922	120.3790
2023-08-01	14:11:58	7603002	120.3790
2023-08-01	14:11:58	7614634	120.3790
2023-08-01	14:11:58	7628448	120.3790
2023-08-01	14:11:58	7631836	120.3790
2023-08-01	14:11:58	7635870	120.3790
2023-08-01	14:11:58	7639332	120.3790
2023-08-01	14:11:58	7643675	120.3790
2023-08-01	14:11:58	7654755	120.3790
2023-08-01	14:11:58	7657407	120.3790
2023-08-01	14:11:58	7669467	120.3790
2023-08-01	14:11:58	7675071	120.3790
2023-08-01	14:11:58	7680052	120.3790
2023-08-01	14:11:58	7684116	120.3790
2023-08-01	14:11:58	7689136	120.3790
2023-08-01	14:11:58	7693573	120.3790
2023-08-01	14:11:58	7698326	120.3790
2023-08-01	14:11:58	7702759	120.3790
2023-08-01	14:11:58	7711595	120.3790
2023-08-01	14:11:58	7722252	120.3790
2023-08-01	14:11:58	7734184	120.3790
2023-08-01	14:11:58	7750582	120.3790
2023-08-01	14:11:58	7759106	120.3790
2023-08-01	14:11:58	7763403	120.3790
2023-08-01	14:11:58	7769878	120.3790
2023-08-01	14:11:58	7781994	120.3790
2023-08-01	14:11:58	7788684	120.3790
2023-08-01	14:11:58	7794022	120.3790
2023-08-01	14:11:58	7807671	120.3790
2023-08-01	14:11:58	7818464	120.3790
2023-08-01	14:11:58	7822541	120.3790
2023-08-01	14:11:58	7828237	120.3790
2023-08-01	14:11:58	7833561	120.3790
2023-08-01	14:11:58	7837650	120.3790
2023-08-01	14:11:58	7841702	120.3790
2023-08-01	14:11:58	7847223	120.3790
2023-08-01	14:11:58	7856441	120.3790
2023-08-01	14:11:58	7862702	120.3790
2023-08-01	14:11:58	7868537	120.3790
2023-08-01	14:11:58	7878819	120.3790
2023-08-01	14:11:58	7883303	120.3790
2023-08-01	14:11:58	7886203	120.3790
2023-08-01	14:11:58	7888671	120.3790
2023-08-01	14:11:58	7891241	120.3790
2023-08-01	14:11:58	7918155	120.3790
2023-08-01	14:11:58	7926613	120.3790
2023-08-01	14:11:58	7932556	120.3790
2023-08-01	14:11:58	7937745	120.3790
2023-08-01	14:11:58	7945681	120.3790
2023-08-01	14:11:58	7952298	120.3790
2023-08-01	14:11:58	7957632	120.3790
2023-08-01	14:11:58	7962973	120.3790
2023-08-01	14:11:58	7967508	120.3790
2023-08-01	14:11:58	7972756	120.3790
2023-08-01	14:11:58	7978481	120.3790
2023-08-01	14:11:58	7983187	120.3790
2023-08-01	14:11:58	7987296	120.3790
2023-08-01	14:11:58	7992010	120.3790
2023-08-01	14:11:58	8004986	120.3790
2023-08-01	14:11:58	8007741	120.3790
2023-08-01	14:11:58	8015016	120.3790
2023-08-01	14:11:58	8019179	120.3790
2023-08-01	14:11:58	8029336	120.3790
2023-08-01	14:11:58	8033012	120.3790
2023-08-01	14:11:58	8040808	120.3790
2023-08-01	14:11:58	8045821	120.3790
2023-08-01	14:11:58	8049765	120.3790
2023-08-01	14:11:58	8053858	120.3790
2023-08-01	14:11:58	8057972	120.3790
2023-08-01	14:11:58	8063384	120.3790
2023-08-01	14:11:58	8071915	120.3790
2023-08-01	14:11:58	8079579	120.3790
2023-08-01	14:11:58	8084703	120.3790
2023-08-01	14:11:58	8094707	120.3790
2023-08-01	14:11:58	8100020	120.3790
2023-08-01	14:11:58	8103676	120.3790
2023-08-01	14:11:58	8107748	120.3790
2023-08-01	14:11:58	8116269	120.3790
2023-08-01	14:11:58	8121700	120.3790
2023-08-01	14:11:58	8126216	120.3790
2023-08-01	14:11:58	8129938	120.3790
2023-08-01	14:11:58	8135525	120.3790
2023-08-01	14:11:58	8139193	120.3790
2023-08-01	14:11:58	8144763	120.3790
2023-08-01	14:11:58	8148702	120.3790
2023-08-01	14:11:58	8153508	120.3790
2023-08-01	14:11:58	8160543	120.3790
2023-08-01	14:11:58	8169342	120.3790
2023-08-01	14:11:58	8174302	120.3790
2023-08-01	14:11:58	8181835	120.3790
2023-08-01	14:11:58	8186431	120.3790
2023-08-01	14:11:58	8190365	120.3790
2023-08-01	14:11:58	8195082	120.3790
2023-08-01	14:11:58	8199876	120.3790
2023-08-01	14:11:58	8204483	120.3790
2023-08-01	14:11:58	8209826	120.3790
2023-08-01	14:11:58	8214720	120.3790
2023-08-01	14:11:58	8223411	120.3790
2023-08-01	14:11:58	8235259	120.3790
2023-08-01	14:11:58	8239305	120.3790
2023-08-01	14:11:58	8254775	120.3790
2023-08-01	14:11:58	8261078	120.3790
2023-08-01	14:11:58	8268188	120.3790
2023-08-01	14:11:58	8275281	120.3790
2023-08-01	14:11:58	8281977	120.3790
2023-08-01	14:11:58	8288170	120.3790
2023-08-01	14:11:58	8303364	120.3790
2023-08-01	14:11:58	8313367	120.3790
2023-08-01	14:11:59	8320195	120.3790
2023-08-01	14:11:59	8326740	120.3790
2023-08-01	14:11:59	8331259	120.3790
2023-08-01	14:11:59	8336418	120.3790
2023-08-01	14:11:59	8344240	120.3790
2023-08-01	14:11:59	8349514	120.3790
2023-08-01	14:11:59	8354970	120.3790
2023-08-01	14:11:59	8360779	120.3790
2023-08-01	14:11:59	8366116	120.3790
2023-08-01	14:11:59	8370584	120.3790
2023-08-01	14:11:59	8377717	120.3790
2023-08-01	14:11:59	8382431	120.3790
2023-08-01	14:11:59	8392512	120.3790
2023-08-01	14:11:59	8401294	120.3790
2023-08-01	14:11:59	8410434	120.3790
2023-08-01	14:11:59	8415027	120.3790
2023-08-01	14:11:59	8419195	120.3790
2023-08-01	14:11:59	8422554	120.3790
2023-08-01	14:11:59	8430726	120.3790
2023-08-01	14:11:59	8455273	120.3790
2023-08-01	14:11:59	8461141	120.3790
2023-08-01	14:11:59	8469589	120.3790
2023-08-01	14:11:59	8475522	120.3790
2023-08-01	14:11:59	8480243	120.3790
2023-08-01	14:11:59	8492719	120.3790
2023-08-01	14:11:59	8499057	120.3790
2023-08-01	14:11:59	8504844	120.3790
2023-08-01	14:11:59	8510435	120.3790
2023-08-01	14:11:59	8516568	120.3790
2023-08-01	14:11:59	8521513	120.3790
2023-08-01	14:11:59	8533859	120.3790
2023-08-01	14:11:59	8538247	120.3790
2023-08-01	14:11:59	8545502	120.3790
2023-08-01	14:11:59	8557591	120.3790
2023-08-01	14:11:59	8568729	120.3790
2023-08-01	14:11:59	8575796	120.3790
2023-08-01	14:11:59	8580492	120.3790
2023-08-01	14:11:59	8587299	120.3790
2023-08-01	14:11:59	8598098	120.3790
2023-08-01	14:11:59	8609133	120.3790
2023-08-01	14:11:59	8611863	120.3790
2023-08-01	14:11:59	8616492	120.3790
2023-08-01	14:11:59	8625800	120.3790
2023-08-01	14:11:59	8630068	120.3790
2023-08-01	14:11:59	8634091	120.3790
2023-08-01	14:11:59	8637762	120.3790
2023-08-01	14:11:59	8647239	120.3790
2023-08-01	14:11:59	8651935	120.3790
2023-08-01	14:11:59	8656299	120.3790
2023-08-01	14:11:59	8660968	120.3790
2023-08-01	14:11:59	8664176	120.3790
2023-08-01	14:11:59	8670997	120.3790
2023-08-01	14:11:59	8675359	120.3790
2023-08-01	14:11:59	8679920	120.3790
2023-08-01	14:11:59	8684317	120.3790
2023-08-01	14:11:59	8688876	120.3790
2023-08-01	14:11:59	8693559	120.3790
2023-08-01	14:11:59	8698400	120.3790
2023-08-01	14:11:59	8703008	120.3790
2023-08-01	14:11:59	8707397	120.3790
2023-08-01	14:11:59	8712058	120.3790
2023-08-01	14:11:59	8716387	120.3790
2023-08-01	14:11:59	8720463	120.3790
2023-08-01	14:11:59	8725163	120.3790
2023-08-01	14:11:59	8729688	120.3790
2023-08-01	14:11:59	8733734	120.3790
2023-08-01	14:11:59	8738550	120.3790
2023-08-01	14:11:59	8743015	120.3790
2023-08-01	14:11:59	8747748	120.3790
2023-08-01	14:11:59	8752311	120.3790
2023-08-01	14:11:59	8756561	120.3790
2023-08-01	14:11:59	8761821	120.3790
2023-08-01	14:11:59	8765910	120.3790
2023-08-01	14:11:59	8770672	120.3790
2023-08-01	14:11:59	8775215	120.3790
2023-08-01	14:11:59	8780423	120.3790
2023-08-01	14:11:59	8784511	120.3790
2023-08-01	14:11:59	8790688	120.3790
2023-08-01	14:11:59	8794808	120.3790
2023-08-01	14:11:59	8798393	120.3790
2023-08-01	14:11:59	8802449	120.3790
2023-08-01	14:11:59	8806591	120.3790
2023-08-01	14:11:59	8811514	120.3790
2023-08-01	14:11:59	8815688	120.3790
2023-08-01	14:11:59	8819685	120.3790
2023-08-01	14:11:59	8823666	120.3790
2023-08-01	14:11:59	8827933	120.3790
2023-08-01	14:11:59	8832062	120.3790
2023-08-01	14:11:59	8836390	120.3790
2023-08-01	14:11:59	8841021	120.3790
2023-08-01	14:11:59	8845299	120.3790
2023-08-01	14:11:59	8849556	120.3790
2023-08-01	14:11:59	8854513	120.3790
2023-08-01	14:11:59	8874526	120.3790
2023-08-01	14:11:59	8883848	120.3790
2023-08-01	14:11:59	8887893	120.3790
2023-08-01	14:11:59	8900157	120.3790
2023-08-01	14:11:59	8909320	120.3790
2023-08-01	14:11:59	8913936	120.3790
2023-08-01	14:11:59	8918982	120.3790
2023-08-01	14:11:59	8925428	120.3790
2023-08-01	14:11:59	8933012	120.3790
2023-08-01	14:11:59	8938460	120.3790
2023-08-01	14:11:59	8945037	120.3790
2023-08-01	14:11:59	8950233	120.3790
2023-08-01	14:11:59	8954476	120.3790
2023-08-01	14:11:59	8958809	120.3790
2023-08-01	14:11:59	8965130	120.3790
2023-08-01	14:11:59	8969816	120.3790
2023-08-01	14:11:59	8975924	120.3790
2023-08-01	14:11:59	8983994	120.3790
2023-08-01	14:11:59	8989955	120.3790
2023-08-01	14:11:59	8996731	120.3790
2023-08-01	14:11:59	9003350	120.3790
2023-08-01	14:11:59	9010310	120.3790
2023-08-01	14:11:59	9034768	120.3790
2023-08-01	14:11:59	9041756	120.3790
2023-08-01	14:11:59	9051200	120.3790
2023-08-01	14:11:59	9056837	120.3790
2023-08-01	14:11:59	9066215	120.3790
2023-08-01	14:11:59	9072873	120.3790
2023-08-01	14:11:59	9077903	120.3790
2023-08-01	14:11:59	9085150	120.3790
2023-08-01	14:11:59	9094488	120.3790
2023-08-01	14:11:59	9100064	120.3790
2023-08-01	14:11:59	9109170	120.3790
2023-08-01	14:11:59	9114476	120.3790
2023-08-01	14:11:59	9120117	120.3790
2023-08-01	14:11:59	9125707	120.3790
2023-08-01	14:11:59	9130383	120.3790
2023-08-01	14:11:59	9136706	120.3790
2023-08-01	14:11:59	9144402	120.3790
2023-08-01	14:11:59	9150494	120.3790
2023-08-01	14:11:59	9157067	120.3790
2023-08-01	14:11:59	9167468	120.3790
2023-08-01	14:11:59	9173958	120.3790
2023-08-01	14:11:59	9179957	120.3790
2023-08-01	14:11:59	9188975	120.3790
2023-08-01	14:11:59	9194143	120.3790
2023-08-01	14:11:59	9199317	120.3790
2023-08-01	14:11:59	9204091	120.3790
2023-08-01	14:11:59	9209662	120.3790
2023-08-01	14:11:59	9214199	120.3790
2023-08-01	14:11:59	9222099	120.3790
2023-08-01	14:11:59	9227514	120.3790
2023-08-01	14:11:59	9235766	120.3790
2023-08-01	14:11:59	9241858	120.3790
2023-08-01	14:11:59	9247572	120.3790
2023-08-01	14:11:59	9251569	120.3790
2023-08-01	14:11:59	9258092	120.3790
2023-08-01	14:11:59	9264480	120.3790
2023-08-01	14:11:59	9271310	120.3790
2023-08-01	14:11:59	9277011	120.3790
2023-08-01	14:11:59	9280449	120.3790
2023-08-01	14:11:59	9288439	120.3790
2023-08-01	14:11:59	9294554	120.3790
2023-08-01	14:11:59	9300731	120.3790
2023-08-01	14:11:59	9305755	120.3790
2023-08-01	14:11:59	9311614	120.3790
2023-08-01	14:12:00	9318227	120.3790
2023-08-01	14:12:00	9323687	120.3790
2023-08-01	14:12:00	9330097	120.3790
2023-08-01	14:12:00	9336344	120.3790
2023-08-01	14:12:00	9342365	120.3790
2023-08-01	14:12:00	9351317	120.3790
2023-08-01	14:12:00	9358116	120.3790
2023-08-01	14:12:00	9362578	120.3790
2023-08-01	14:12:00	9366473	120.3790
2023-08-01	14:12:00	9372323	120.3790
2023-08-01	14:12:00	9379760	120.3790
2023-08-01	14:12:00	9386305	120.3790
2023-08-01	14:12:00	9392372	120.3790
2023-08-01	14:12:00	9398199	120.3790
2023-08-01	14:12:00	9405871	120.3790
2023-08-01	14:12:00	9411436	120.3790
2023-08-01	14:12:00	9416847	120.3790
2023-08-01	14:12:00	9422703	120.3790
2023-08-01	14:12:00	9428818	120.3790
2023-08-01	14:12:00	9434993	120.3790
2023-08-01	14:12:00	9439162	120.3790
2023-08-01	14:12:00	9450396	120.3790
2023-08-01	14:12:00	9456748	120.3790
2023-08-01	14:12:00	9468074	120.3790
2023-08-01	14:12:00	9480636	120.3790
2023-08-01	14:12:00	9487699	120.3790
2023-08-01	14:12:00	9491908	120.3790
2023-08-01	14:12:00	9522357	120.3790
2023-08-01	14:12:00	9530384	120.3790
2023-08-01	14:12:00	9542241	120.3790
2023-08-01	14:12:00	9546124	120.3790
2023-08-01	14:12:00	9563125	120.3790
2023-08-01	14:12:00	9580318	120.3790
2023-08-01	14:12:00	9588696	120.3790
2023-08-01	14:12:00	9598830	120.3790
2023-08-01	14:12:00	9607422	120.3790
2023-08-01	14:12:00	9619657	120.3790
2023-08-01	14:12:00	9624879	120.3790
2023-08-01	14:12:00	9631689	120.3790
2023-08-01	14:12:00	9636855	120.3790
2023-08-01	14:12:00	9641155	120.3790
2023-08-01	14:12:00	9647136	120.3790
2023-08-01	14:12:00	9653428	120.3790
2023-08-01	14:12:00	9660035	120.3790
2023-08-01	14:12:00	9665687	120.3790
2023-08-01	14:12:00	9670416	120.3790
2023-08-01	14:12:00	9676785	120.3790
2023-08-01	14:12:00	9686360	120.3790
2023-08-01	14:12:00	9690940	120.3790
2023-08-01	14:12:00	9698112	120.3790
2023-08-01	14:12:00	9708826	120.3790
2023-08-01	14:12:00	9716821	120.3790
2023-08-01	14:12:00	9720949	120.3790
2023-08-01	14:12:00	9728703	120.3790
2023-08-01	14:12:00	9735884	120.3790
2023-08-01	14:12:00	9745824	120.3790
2023-08-01	14:12:00	9749473	120.3790
2023-08-01	14:12:00	9751755	120.3790
2023-08-01	14:12:00	9754516	120.3790
2023-08-01	14:12:00	9773010	120.3790
2023-08-01	14:12:00	9776853	120.3790
2023-08-01	14:12:00	9786062	120.3790
2023-08-01	14:12:00	9790069	120.3790
2023-08-01	14:12:00	9809288	120.3790
2023-08-01	14:12:00	9817314	120.3790
2023-08-01	14:12:00	9826528	120.3790
2023-08-01	14:12:00	9838833	120.3790
2023-08-01	14:12:00	9846226	120.3790
2023-08-01	14:12:00	9852237	120.3790
2023-08-01	14:12:00	9863750	120.3790
2023-08-01	14:12:00	9874403	120.3790
2023-08-01	14:12:00	9881513	120.3790
2023-08-01	14:12:00	9885654	120.3790
2023-08-01	14:12:00	9889771	120.3790
2023-08-01	14:12:00	9894906	120.3790
2023-08-01	14:12:00	9900286	120.3790
2023-08-01	14:12:00	9904876	120.3790
2023-08-01	14:12:00	9910603	120.3790
2023-08-01	14:12:00	9919712	120.3790
2023-08-01	14:12:00	9924434	120.3790
2023-08-01	14:12:00	9931657	120.3790
2023-08-01	14:12:00	9935968	120.3790
2023-08-01	14:12:00	9942019	120.3790
2023-08-01	14:12:00	9947821	120.3790
2023-08-01	14:12:00	9953109	120.3790
2023-08-01	14:12:00	9957331	120.3790
